ID;loan_amnt;term;int_rate;installment;emp_length;home_ownership;annual_inc;purpose;title;STATE;delinq_2yrs;revol_bal;revol_util;total_pymnt;loan_status
31307;10000; 36 months;7.14%;309.4;5 years;RENT;60000;other;credit consoladation;NY;0;8684;0.216;10896.66068;0
31308;12000; 36 months;10.62%;390.72;< 1 year;MORTGAGE;65000;credit_card;Refinance 20% Credit Card;VA;0;19540;0.504;14063.72382;0
31309;9950; 36 months;14.96%;344.74;5 years;MORTGAGE;108000;debt_consolidation;Take the interest away from my Credit Card companies!;PA;1;20973;0.738;12093.6669;0
31311;5000; 36 months;13.11%;168.73;6 years;RENT;48000;other;Debt consolidation;VA;0;2435;0.937;6074.356593;0
31312;6000; 36 months;7.14%;185.64;7 years;MORTGAGE;90000;major_purchase;upgrade musical instrument;IL;0;8;0.001;6683.215765;0
31313;7000; 36 months;7.14%;216.58;2 years;OWN;80340;other;PaymentOnTime;CA;0;0; -   ;7160.283718;0
31314;7200; 36 months;6.76%;221.55;10+ years;MORTGAGE;51000;credit_card;Jenna;MA;0;12444;0.346;7791.028611;0
31315;2000; 36 months;14.96%;69.3;8 years;RENT;25200;other;same;MI;0;765;0.191;2471.183604;0
31316;4000; 36 months;10.62%;130.24;1 year;MORTGAGE;46500;major_purchase;Two wheels are better than four!;NJ;1;7226;0.623;4695.932394;0
31318;7500; 36 months;9.88%;241.58;10+ years;MORTGAGE;51500;home_improvement;New Floor;FL;0;3162;0.285;8596.403085;0
31319;23500; 36 months;11.36%;773.42;2 years;MORTGAGE;59160;debt_consolidation;Personal Loan;NY;0;29172;0.686;27844.5213;0
31320;5500; 36 months;7.88%;172.05;< 1 year;RENT;60000;credit_card;New California Attorney Wants 2 Lower Interest Rate on High Interest Credit Card;CA;0;5275;0.879;6193.795134;0
31321;8000; 36 months;7.51%;248.88;1 year;MORTGAGE;75000;debt_consolidation;Payoff Loan;AR;0;3056;0.115;8950.391014;0
31323;20000; 36 months;13.11%;674.9;3 years;RENT;70000;debt_consolidation;Eliminate Credit Card Debt Loan;NY;0;19726;0.553;24096.46749;0
31328;15000; 36 months;10.62%;488.4;7 years;MORTGAGE;64000;debt_consolidation;Hard worker needs loan - please?;CO;1;14786;0.392;3945.4;1
31329;4000; 36 months;13.85%;136.42;< 1 year;RENT;48000;other;Elite Sport Yoga;CA;0;1039;0.693;4394.374278;0
31330;14750; 36 months;9.88%;475.11;4 years;RENT;42000;major_purchase;If You Believe it, You Can Achieve it!;TX;0;1783;0.248;14895.21;0
31331;3000; 36 months;11.36%;98.74;4 years;RENT;504000;debt_consolidation;consolidation loan;CA;0;146;0.122;3504.181161;0
31332;25000; 36 months;10.99%;818.38;2 years;MORTGAGE;179000;debt_consolidation;Doctor Loan;NV;0;15325;0.232;29463.03694;0
31333;9600; 36 months;10.25%;310.9;2 years;RENT;68000;house;First Time Home Buyer w/ Tax Credit;OH;1;5778;0.179;6528.9;1
31334;12000; 36 months;10.99%;392.83;1 year;RENT;42000;debt_consolidation;renesis fund;CA;0;6930;0.365;13828.54395;0
31335;1500; 36 months;7.51%;46.67;n/a;RENT;45000;other;saver loan;WA;0;5393;0.428;1550.37;1
31336;8000; 36 months;10.99%;261.89;3 years;RENT;28000;small_business;Start-up Business in thriving industry;IL;0;16774;0.621;2880.79;1
31337;3200; 36 months;13.48%;108.56;10+ years;MORTGAGE;30000;debt_consolidation;On My Way;AL;0;2206;0.161;3803.054286;0
31338;25000; 36 months;17.19%;893.66;2 years;RENT;74000;debt_consolidation;Need to Consolidate Debt;CT;0;41098;0.69;32049.85736;0
31340;5000; 36 months;14.96%;173.24;10+ years;MORTGAGE;103000;other;A Sure Thing;CA;0;8403;0.989;6236.60288;0
31343;4200; 36 months;16.82%;149.36;4 years;RENT;34000;other;Two Jobs/Solid Work History;UT;0;4227;0.939;1495.14;1
31344;9500; 36 months;15.33%;330.87;1 year;RENT;75000;debt_consolidation;Debt Consolidation;VA;0;8904;0.55;10587.00083;0
31345;6000; 36 months;14.22%;205.71;2 years;RENT;44000;debt_consolidation;WANT TO BE DEBT FREE;NY;0;13420;0.883;7421.68626;0
31346;8500; 36 months;9.88%;273.79;2 years;RENT;24000;debt_consolidation;get rid of my credit cards loans;FL;0;6941;0.479;9709.884794;0
31347;10000; 36 months;14.96%;346.47;6 years;RENT;45000;debt_consolidation;Brown;DE;0;1468;0.864;12409.68039;0
31348;2500; 36 months;13.48%;84.82;5 years;RENT;25000;debt_consolidation;ericas finances;MA;1;0; -   ;2555.660331;0
31349;6500; 36 months;6.76%;200.01;6 years;MORTGAGE;52000;debt_consolidation;need to consolidate to plan trip for graduation gift for wife dental school;MA;0;766;0.102;7100.299605;0
31350;25000; 36 months;11.36%;822.78;1 year;RENT;150000;home_improvement;Home Purchase Loan;AZ;1;4546;0.133;29620.8359;0
31351;15200; 36 months;10.25%;492.25;2 years;RENT;50000;debt_consolidation;Balance Transfer Help;CA;0;14652;0.541;17700.40179;0
31352;10000; 36 months;15.33%;348.29;5 years;RENT;70000;credit_card;Debt Consolidation;NY;1;10060;0.524;12538.16123;0
31353;20000; 36 months;10.99%;654.71;4 years;MORTGAGE;96000;debt_consolidation;Time to get credit card debt free;WA;0;21153;0.556;22720.54814;0
31354;22000; 36 months;9.88%;708.63;9 years;MORTGAGE;75573;debt_consolidation;Retire CC Debt;TX;0;18122;0.395;25390.92887;0
31355;10750; 36 months;7.88%;336.27;10+ years;MORTGAGE;60000;credit_card;Financial freedom from high-interest credit card;OK;0;21589;0.491;10821.53;0
31356;6000; 36 months;7.88%;187.69;1 year;MORTGAGE;80000;home_improvement;Fixing Up Duplex;TX;0;6730;0.365;6756.845512;0
31357;20000; 36 months;11.36%;658.23;10+ years;MORTGAGE;185000;debt_consolidation;Escape credit card insanity - debt consolidation;PA;0;46501;0.798;23697.72852;0
31358;4750; 36 months;7.14%;146.97;6 years;MORTGAGE;40000;home_improvement;Home Improvement;CA;0;0; -   ;5097.625916;0
31359;12000; 36 months;12.73%;402.8;n/a;MORTGAGE;60000;debt_consolidation;Thanks for serving .military retired;TX;0;6359;0.482;4833.6;1
31364;9000; 36 months;14.59%;310.19;3 years;MORTGAGE;65993;debt_consolidation;Pay Off;MD;0;45929;0.814;11020.71173;0
31365;7000; 36 months;7.88%;218.97;2 years;RENT;42000;debt_consolidation;Time to Shine 2010;NJ;0;8861;0.405;7882.895417;0
31366;10000; 36 months;10.62%;325.6;10+ years;MORTGAGE;55000;other;Seeking Phoenix;OR;0;0; -   ;11256.51417;0
31367;12000; 36 months;10.99%;392.83;5 years;MORTGAGE;56000;debt_consolidation;Help me get out of DEBT!!;PA;1;10538;0.492;14142.28086;0
31368;25000; 36 months;14.59%;861.63;10+ years;RENT;139000;;;;;;;;0
31370;6000; 36 months;10.62%;195.36;10+ years;MORTGAGE;124500;other;Prep For College;MI;0;111392;0.724;7033.566451;0
31371;6500; 36 months;11.36%;213.93;< 1 year;RENT;24000;other;Gas Saving Motorcycle Loan;TX;0;0; -   ;7644.166893;0
31372;15000; 36 months;10.25%;485.78;7 years;OWN;48000;other;Ebay Harley;TX;1;2007;0.069;16330.03454;0
31373;5000; 36 months;10.62%;162.8;2 years;RENT;47000;other;Transition;FL;0;8881;0.6;5839.557396;0
31374;4000; 36 months;10.62%;130.24;10+ years;OWN;52000;car;piano;CT;0;1373;0.17;4688.930179;0
31375;10000; 36 months;12.73%;335.67;10+ years;MORTGAGE;56000;major_purchase;PPPepe,s Towing;VT;0;4432;0.583;12084.74049;0
31378;14400; 36 months;10.62%;468.86;5 years;MORTGAGE;87663;credit_card;Critical Care Registered Nurse Back on the job.;KY;0;33131;0.54;16517.40519;0
31379;16500; 36 months;7.88%;516.13;10+ years;RENT;68000;credit_card;Credit Card Consolidation at Lower Rate;CA;0;10409;0.192;16652.13196;0
31380;14700; 36 months;7.88%;459.82;5 years;MORTGAGE;91000;debt_consolidation;Excellent Borrower, Excellent Credit;TX;0;10407;0.221;16005.33045;0
31381;3000; 36 months;6.39%;91.81;< 1 year;RENT;55000;other;Emergency moving loan;CO;0;73135;0.073;3320.087368;0
31382;16000; 36 months;10.99%;523.77;6 years;RENT;76000;debt_consolidation;IT Professional with no big financial commitments;CO;0;10100;0.455;18687.7951;0
31383;18000; 36 months;10.25%;582.93;10+ years;MORTGAGE;82800;debt_consolidation;Helping Family;CA;0;21098;0.635;20986.17129;0
31384;10000; 36 months;15.70%;350.11;10+ years;RENT;72000;credit_card;conslidaing credit cards credits;NY;0;7484;0.788;12605.41977;0
31385;18000; 36 months;13.85%;613.87;< 1 year;RENT;62000;other;Debt Consolidation Loan;MD;0;23246;0.772;19086.48047;0
31387;10000; 36 months;7.51%;311.1;7 years;MORTGAGE;45000;wedding;Getting Married!!!;TX;0;685;0.015;11199.66198;0
31388;3000; 36 months;7.88%;93.85;3 years;MORTGAGE;50000;small_business;Established Business- Working Capital Needs;PA;0;4648;0.484;3372.598635;0
31389;7000; 36 months;10.62%;227.92;5 years;RENT;23460;major_purchase;Car Auction;FL;0;565;0.257;8206.09489;0
31392;8000; 36 months;7.51%;248.88;10+ years;MORTGAGE;250000;home_improvement;Home Improvement;CA;0;3724;0.146;8910.427377;0
31394;16000; 36 months;13.11%;539.92;3 years;MORTGAGE;51000;debt_consolidation;Want to Organize by paying one bill!;TX;0;1794;0.309;19438.06817;0
31395;8500; 36 months;13.48%;288.36;2 years;MORTGAGE;24570;debt_consolidation;Consolidation;AL;0;0; -   ;10381.27949;0
31396;14500; 36 months;12.73%;486.72;10+ years;OWN;55000;debt_consolidation;Debt Consolidation Loan;RI;1;24330;0.716;17522.88581;0
31398;3500; 36 months;10.25%;113.35;1 year;RENT;33000;other;Move;NY;0;7455;0.514;3851.407785;0
31399;6250; 36 months;10.25%;202.41;10+ years;MORTGAGE;28800;debt_consolidation;Lucky 22;FL;0;14863;0.817;7287.01396;0
31401;8000; 36 months;17.93%;288.94;8 years;RENT;43800;debt_consolidation;Debt Consolidation Loan;NJ;0;16610;0.995;10434.61397;0
31402;2000; 36 months;11.36%;65.83;< 1 year;RENT;24432;debt_consolidation;Starting My Life Over with the Love of My Life!;TX;0;5778;0.41;2369.834209;0
31404;3000; 36 months;11.36%;98.74;10+ years;RENT;108000;other;smart money loan;WY;0;24434;0.566;3553.737028;0
31405;15600; 36 months;15.70%;546.17;4 years;MORTGAGE;91080;other;Music Business - Publishing and Recording;CO;0;69823;0.93;19145.30829;0
31408;18000; 36 months;10.99%;589.24;5 years;MORTGAGE;73200;home_improvement;Swimming in plaster chips;TX;0;526;0.023;21213.54861;0
31409;6000; 36 months;6.76%;184.62;10+ years;MORTGAGE;82000;other;tax payment;MA;0;2171;0.115;6184.215943;0
31410;3500; 36 months;7.51%;108.89;2 years;RENT;21600;other;help me to buy a safe car;OH;0;8240;0.445;3919.888471;0
31411;7500; 36 months;10.25%;242.89;1 year;RENT;60000;debt_consolidation;Debt Free;CA;0;5419;0.311;3400.46;1
31412;4800; 36 months;12.73%;161.12;9 years;RENT;64000;debt_consolidation;Consolidation;TX;0;26021;0.801;5846.226587;0
31414;6000; 36 months;7.14%;185.64;10+ years;MORTGAGE;60000;small_business;Business Loan;WI;0;599;0.021;6546.150871;0
31415;5000; 36 months;11.36%;164.56;5 years;MORTGAGE;80000;major_purchase;bombdog;MI;0;5595;0.368;5924.49687;0
31417;5000; 36 months;7.51%;155.55;3 years;RENT;42000;other;Freedom;NY;0;2542;0.184;5645.825132;0
31418;14400; 36 months;13.85%;491.1;1 year;MORTGAGE;102000;debt_consolidation;Debt consolidation!;VA;0;28266;0.742;16753.88024;0
31421;10750; 36 months;10.25%;348.14;3 years;RENT;24960;debt_consolidation;Employed, Honest, and Thankful!;UT;0;18465;0.496;12524.90734;0
31422;10000; 36 months;7.88%;312.81;2 years;OWN;47000;wedding;Dream Day;NY;0;20636;0.361;11232.63599;0
31424;7750; 36 months;7.51%;241.1;10+ years;MORTGAGE;78000;small_business;Loan for Legal Expenses on New License;FL;0;147451;0.047;8679.704739;0
31425;24250; 36 months;14.22%;831.39;10+ years;MORTGAGE;198000;debt_consolidation;Solid Yuppie Types;CA;0;21515;0.638;29931.4899;0
31426;13000; 36 months;10.62%;423.28;4 years;MORTGAGE;61615;debt_consolidation;Consolidate Debt;NV;0;17658;0.477;14568.18584;0
31427;25000; 36 months;11.36%;822.78;1 year;RENT;81600;credit_card;Debt Consolidation;MA;0;39310;0.451;29621.18268;0
31428;15000; 36 months;10.25%;485.78;10+ years;MORTGAGE;61400;debt_consolidation;Debt relief;GA;0;14526;0.492;17488.70875;0
31429;20000; 36 months;11.36%;658.23;3 years;MORTGAGE;102000;debt_consolidation;Credit Consolidation;FL;0;26247;0.466;23604.46748;0
31430;10000; 36 months;10.25%;323.85;10+ years;OWN;186000;small_business;asur;MO;0;6041;0.495;3348.28;1
31431;2000; 36 months;7.88%;62.57;3 years;MORTGAGE;65000;small_business;Operating Cost for Start-up;CA;0;2083;0.198;2252.344017;0
31432;2400; 36 months;10.99%;78.57;7 years;OWN;27000;other;personal;GA;1;3000;0.094;2756.284503;0
31433;10000; 36 months;7.14%;309.4;5 years;MORTGAGE;150000;vacation;Working too hard...in need of a Vacation!!;NJ;0;3028;0.089;11139.14696;0
31435;6000; 36 months;14.22%;205.71;8 years;RENT;36250;other;Loan unbelieveable;NJ;0;9991;0.42;7405.859238;0
31436;4800; 36 months;7.88%;150.15;2 years;MORTGAGE;140000;debt_consolidation;Consolidate the debt;VA;0;29030;0.667;5405.525252;0
31437;12500; 36 months;10.25%;404.81;4 years;RENT;60000;debt_consolidation;Consolidate Tahiti Village;CO;0;9936;0.167;13890.3387;0
31438;5000; 36 months;15.70%;175.06;1 year;RENT;36000;medical;Exotic Dancer Dying to Enhance Backside;CA;0;2600;0.65;1303.12;1
31441;6400; 36 months;7.51%;199.1;10+ years;MORTGAGE;40000;other;James LendingClub Loan;AZ;0;2482;0.827;6784.642285;0
31442;5000; 36 months;6.76%;153.85;n/a;OWN;90000;other;motorcycle;CA;0;5768;0.089;5132.891666;0
31443;12000; 36 months;10.62%;390.72;9 years;MORTGAGE;150000;debt_consolidation;CES Consolidation;DC;0;58179;0.842;12210.49122;0
31444;12000; 36 months;13.11%;404.94;4 years;RENT;55000;debt_consolidation;spending money to save money;CA;0;4278;0.792;14552.82362;0
31445;4800; 36 months;14.22%;164.57;10+ years;RENT;120000;car;attractive;FL;0;13653;0.515;5924.422172;0
31446;13000; 36 months;9.88%;418.74;2 years;RENT;130000;debt_consolidation;Consolidated;NY;0;19131;0.631;14679.42207;0
31447;6500; 36 months;6.76%;200.01;1 year;RENT;56000;credit_card;Wendy's Credit Card Refi Loan;VA;0;1415;0.061;7010.514962;0
31448;2400; 36 months;14.96%;83.16;< 1 year;MORTGAGE;25800;credit_card;clark howard fan;VA;0;4305;0.978;2992.462294;0
31449;1000; 36 months;11.36%;32.92;1 year;RENT;7800;educational;Student Aide;UT;0;1112;0.927;1069.4207;0
31450;7000; 36 months;14.96%;242.53;< 1 year;RENT;82000;debt_consolidation;personak;OH;0;33583;0.923;8731.209836;0
31451;7000; 36 months;7.51%;217.77;10+ years;MORTGAGE;123000;home_improvement;Kitchen remodel;TX;0;1016;0.027;7354.391023;0
31452;21250; 36 months;15.70%;743.98;6 years;OWN;55000;debt_consolidation;Football1;MI;0;3424;0.951;26784.06777;0
31453;8500; 36 months;10.62%;276.76;2 years;RENT;45000;debt_consolidation;Have 2 jobs, paying off college debt;KY;0;7011;0.48;9385.106074;0
31456;6000; 36 months;7.88%;187.69;1 year;MORTGAGE;48000;other;Dynamic Executive;FL;0;694;0.534;6115.299947;0
31457;5000; 36 months;11.36%;164.56;5 years;MORTGAGE;61498;debt_consolidation;credit card consolidation;OH;0;5756;0.311;5869.60635;0
31458;7500; 36 months;12.73%;251.75;7 years;RENT;40000;debt_consolidation;Single mom trying to get back on track;WA;0;12420;0.172;9063.472318;0
31461;9600; 36 months;13.48%;325.68;1 year;RENT;40000;medical;Medical Expenses for Recent College Grad;TX;0;7795;0.464;11724.52922;0
31462;5000; 36 months;12.73%;167.84;2 years;RENT;45000;debt_consolidation;Envisioning Hope;MD;0;1507;0.443;6037.939191;0
31464;25000; 36 months;10.99%;818.38;10+ years;MORTGAGE;85000;debt_consolidation;My OWN Credit Card Act of 2010;FL;0;60914;0.635;29257.2827;0
31466;4200; 36 months;13.11%;141.73;10+ years;MORTGAGE;250000;other;Bridge;TX;0;36063;0.952;5079.58456;0
31467;16000; 36 months;15.70%;560.18;9 years;RENT;52000;credit_card;Loan;CA;0;16416;0.681;20194.86268;0
31472;14000; 36 months;7.88%;437.93;4 years;RENT;46800;credit_card;Paying off Higher Interest Credit Card;MA;0;1495;0.142;14565.42155;0
31474;6000; 36 months;15.33%;208.97;6 years;MORTGAGE;58750;wedding;Wedding;CA;0;3687;0.922;6746.646507;0
31475;14000; 36 months;7.88%;437.93;9 years;OWN;118000;small_business;Guaranteed Payee;FL;0;0; -   ;14986.66615;0
31476;16000; 36 months;13.85%;545.67;10+ years;RENT;51000;credit_card;Card Refy for a better life;CA;0;21242;0.823;19645.21641;0
31478;20000; 36 months;10.62%;651.2;9 years;RENT;78000;credit_card;Bye Bye Citibank;CA;0;35718;0.687;20519.29908;0
31479;7000; 36 months;10.99%;229.15;1 year;RENT;37200;credit_card;Debt Consolidation;FL;0;9945;0.552;8249.602921;0
31481;10000; 36 months;13.48%;339.25;2 years;RENT;50000;debt_consolidation;Consolidating High Interest Credit Cards;CO;1;6708;0.699;4071;1
31483;24250; 36 months;10.62%;789.58;1 year;RENT;62500;small_business;CPA, Arbitrageur - Passed FRM and Level 1+2 CFA Arbitrage;VA;0;3805;0.126;25271.93891;0
31486;20000; 36 months;13.48%;678.49;2 years;MORTGAGE;65000;small_business;Polyaspatric Protective Coatings;TX;0;0; -   ;16548.96;1
31487;9600; 36 months;13.48%;325.68;7 years;RENT;37800;other;Medical;CA;0;2304;0.329;10421.76;1
31489;8500; 36 months;9.88%;273.79;5 years;RENT;55000;credit_card;Serial Entrepreneur/LendingClub Investor paying off credit card;HI;0;8786;0.443;9857.113951;0
31490;3250; 36 months;12.73%;109.1;3 years;MORTGAGE;60000;debt_consolidation;THIS WILL BE A WIN WIN;FL;0;20564;0.806;3927.551265;0
31492;14000; 36 months;10.62%;455.84;5 years;RENT;95000;car;BMW;VA;0;2085;0.535;16436.13767;0
31493;2000; 36 months;13.48%;67.85;< 1 year;RENT;20928;major_purchase;BIKE LOAN;AZ;0;2499;0.2;2442.646363;0
31494;10000; 36 months;14.22%;342.85;9 years;MORTGAGE;56700;debt_consolidation;Responsible Borrower;FL;1;8063;0.947;11941.35091;0
31495;6400; 36 months;13.11%;215.97;3 years;MORTGAGE;53000;car;help this reliable partner consolidate high interest debt!;WI;0;9954;0.881;7437.594089;0
31496;16000; 36 months;12.73%;537.06;10+ years;OWN;110000;debt_consolidation;Financial Freedom;IL;0;10907;0.826;19439.76315;0
31497;18000; 36 months;13.48%;610.64;10+ years;MORTGAGE;95000;credit_card;Debt Consolidation with lower rate;MI;0;13838;0.379;21621.90097;0
31499;4000; 36 months;7.14%;123.76;2 years;MORTGAGE;250000;credit_card;Refinance;CA;0;1002;0.024;4069.51;0
31500;25000; 36 months;10.99%;818.38;8 years;RENT;220000;moving;Relocation Expenses;FL;0;32888;0.754;6547.04;1
31502;18000; 36 months;14.96%;623.64;1 year;RENT;65000;credit_card;Much rather let my peers profit, not big banks!;CA;0;19719;0.986;22451.79968;0
31503;7200; 36 months;7.14%;222.77;3 years;MORTGAGE;115731;debt_consolidation;Pay Off High APR Credit Card Balance;MD;0;17631;0.414;8006.334287;0
31504;10000; 36 months;13.48%;339.25;2 years;RENT;35000;debt_consolidation;i am trying to get out of debt;PA;1;13071;0.503;12213.06014;0
31505;11500; 36 months;7.88%;359.73;10+ years;RENT;42000;credit_card;destroy credit cards/enjoy life!;CO;0;5421;0.147;12926.6349;0
31506;3000; 36 months;7.88%;93.85;3 years;RENT;36000;debt_consolidation;Graduate School Tuition and Books;CA;0;16251;0.833;3378.401107;0
31512;2000; 36 months;14.22%;68.57;4 years;RENT;30000;home_improvement;For Craig;IL;0;23;0.077;2468.539553;0
31513;15000; 36 months;10.62%;488.4;10+ years;MORTGAGE;46551;debt_consolidation;Your Money at Work;GA;0;6919;0.76;17581.87179;0
31514;12000; 36 months;10.62%;390.72;< 1 year;RENT;34132.8;debt_consolidation;Debt Consolidation / Advance for PA School;GA;0;11272;0.671;14067.08094;0
31516;10000; 36 months;7.14%;309.4;10+ years;MORTGAGE;67000;home_improvement;Home Improvements;OH;0;6999;0.27;11138.84302;0
31518;18000; 36 months;7.88%;563.05;10+ years;MORTGAGE;50000;debt_consolidation;Final Push credit card freedom!;GA;0;30769;0.414;18792.27532;0
31519;14500; 36 months;13.85%;494.51;3 years;RENT;43200;debt_consolidation;Debt consolidation loan;CA;0;11904;0.5;11373.73;1
31520;24000; 36 months;10.62%;781.44;10+ years;MORTGAGE;320000;credit_card;Operation Clean Sweep;CA;1;3469;0.089;27171.9;1
31521;2500; 36 months;9.88%;80.53;10+ years;MORTGAGE;43200;major_purchase;Major Move;FL;0;0; -   ;2755.000406;0
31523;3000; 36 months;17.93%;108.36;5 years;RENT;42000;other;3K Loan;CA;0;480;0.96;3732.391328;0
31526;20000; 36 months;17.56%;718.64;< 1 year;MORTGAGE;90000;other;personal;WA;0;46674;0.825;23154.48;1
31527;16000; 36 months;7.88%;500.49;n/a;MORTGAGE;73000;debt_consolidation;A Safe Choice;TX;0;23724;0.405;18018.31902;0
31528;12800; 36 months;13.11%;431.94;10+ years;MORTGAGE;70000;debt_consolidation;Solid paying worker;IL;1;20428;0.552;15385.77253;0
31529;22000; 36 months;10.99%;720.18;6 years;RENT;82000;debt_consolidation;Personal;DC;0;20916;0.688;23638.99201;0
31530;16750; 36 months;7.88%;523.95;n/a;OWN;28000;medical;medical expenses;TX;0;7842;0.118;18862.96359;0
